job_ad_id,job_city,job_industry,job_type,job_fed_contractor,job_equal_opp_employer,job_ownership,job_req_any,job_req_communication,job_req_education,job_req_min_experience,job_req_computer,job_req_organization,job_req_school,firstname,race,gender,years_college,college_degree,honors,worked_during_school,years_experience,computer_skills,special_skills,volunteer,military,employment_holes,has_email_address,resume_quality,received_callback
1099,Chicago,wholesale_and_retail_trade,manager,0,0,private,1,0,0,some,0,0,none_listed,Latoya,black,f,4,1,0,1,5,0,1,1,0,0,1,high,0
1101,Chicago,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,3,0,0,none_listed,Brendan,white,m,4,1,0,0,5,0,1,0,0,0,1,low,0
1100,Chicago,transportation_communication,clerical,NA,0,,1,0,0,some,1,0,none_listed,Ebony,black,f,4,1,0,0,3,1,0,0,0,1,0,low,1
1100,Chicago,transportation_communication,clerical,NA,0,,1,0,0,some,1,0,none_listed,Emily,white,f,4,1,0,1,8,1,1,0,0,0,1,high,1
1100,Chicago,transportation_communication,clerical,NA,0,,1,0,0,some,1,0,none_listed,Latonya,black,f,3,0,0,1,18,1,1,1,0,1,1,high,1
1101,Chicago,wholesale_and_retail_trade,manager,0,0,nonprofit,1,0,0,3,0,0,none_listed,Latoya,black,f,0,0,0,0,4,1,1,0,0,1,1,low,0
1100,Chicago,transportation_communication,clerical,NA,0,,1,0,0,some,1,0,none_listed,Laurie,white,f,3,0,0,0,8,1,0,0,0,1,0,low,1
1102,Chicago,other_service,secretary,1,0,private,1,1,0,10,1,0,none_listed,Aisha,black,f,4,1,0,1,9,1,0,1,0,0,1,high,1
1102,Chicago,other_service,secretary,1,0,private,1,1,0,7,1,0,none_listed,Carrie,white,f,4,1,0,0,12,1,0,0,0,1,0,low,0
1103,Chicago,NA,retail_sales,0,1,,0,0,0,0,0,0,none_listed,Geoffrey,white,m,3,0,0,0,4,1,0,0,0,1,0,low,0
1103,Chicago,wholesale_and_retail_trade,retail_sales,0,1,,0,0,0,6,0,0,none_listed,Jermaine,black,m,4,1,0,1,5,0,1,1,0,0,1,high,0
1102,Chicago,other_service,secretary,1,0,private,1,1,0,3,1,0,none_listed,Keisha,black,f,3,0,0,0,8,1,0,0,0,1,0,low,0
1102,Chicago,other_service,secretary,1,0,private,1,1,0,5,1,0,none_listed,Kristen,white,f,4,1,0,1,8,1,0,0,0,0,1,high,1
1103,Chicago,wholesale_and_retail_trade,retail_sales,0,1,,0,0,0,10,0,0,none_listed,Latonya,black,f,4,1,0,0,6,0,0,0,0,0,0,low,0
1103,Chicago,wholesale_and_retail_trade,retail_sales,0,1,,0,0,0,6,0,0,none_listed,Laurie,white,f,4,1,0,1,3,1,1,1,0,0,1,high,0
1104,Chicago,finance_insurance_real_estate,manager,0,1,public,1,0,0,some,1,1,none_listed,Lakisha,black,f,4,1,0,0,7,1,0,0,0,0,1,high,0
1104,Chicago,finance_insurance_real_estate,manager,0,1,public,1,0,0,some,1,1,none_listed,Sarah,white,f,4,1,0,1,9,1,0,1,0,1,1,high,0
1106,Chicago,wholesale_and_retail_trade,manager,0,0,,1,1,0,some,0,0,none_listed,Emily,white,f,0,0,0,0,2,1,1,0,0,1,0,low,0
1106,Chicago,wholesale_and_retail_trade,manager,0,0,,1,1,0,some,0,0,none_listed,Jamal,black,m,4,1,0,1,2,0,1,0,0,0,0,low,0
1107,Chicago,wholesale_and_retail_trade,supervisor,0,1,private,1,0,0,some,0,0,none_listed,Brad,white,m,4,1,0,0,5,0,0,0,0,1,0,low,0
1107,Chicago,wholesale_and_retail_trade,supervisor,0,1,private,1,0,0,some,0,0,none_listed,Tamika,black,f,0,0,0,0,4,1,1,0,0,0,0,low,0
1108,Boston,other_service,clerical,1,0,nonprofit,1,0,0,1,1,0,none_listed,Allison,white,f,3,0,0,0,1,1,1,0,0,1,0,low,0
1108,Boston,other_service,clerical,1,0,nonprofit,1,0,0,3,1,0,none_listed,Latonya,black,f,4,1,0,0,7,0,1,0,0,1,0,low,0
1108,Boston,other_service,clerical,1,0,nonprofit,1,0,0,0,1,0,none_listed,Meredith,white,f,3,0,1,1,26,1,1,1,0,1,1,high,0
1108,Boston,other_service,clerical,1,0,nonprofit,1,0,0,0,1,0,none_listed,Tamika,black,f,3,0,0,1,16,1,1,1,0,1,1,high,0
1109,Chicago,manufacturing,clerical,0,1,private,1,0,0,6,1,0,none_listed,Ebony,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
1110,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,2,1,0,none_listed,Geoffrey,white,m,4,1,0,0,4,0,1,0,0,0,0,low,1
1110,Chicago,wholesale_and_retail_trade,manager,NA,0,,1,0,0,2,1,0,none_listed,Keisha,black,f,0,0,0,0,4,1,1,0,0,1,0,low,0
1109,Chicago,manufacturing,clerical,0,1,private,1,0,0,7,1,0,none_listed,Laurie,white,f,4,1,0,1,11,1,0,1,0,0,1,high,0
1109,Chicago,manufacturing,clerical,0,1,private,1,0,0,0,1,0,none_listed,Meredith,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
1109,Chicago,manufacturing,clerical,0,1,private,1,0,0,4,1,0,none_listed,Tanisha,black,f,4,1,0,1,11,1,0,1,0,0,1,high,0
1111,Chicago,business_and_personal_service,sales_rep,NA,1,private,0,0,0,2,0,0,none_listed,Aisha,black,f,4,1,0,0,2,1,1,0,0,0,0,low,0
1111,Chicago,business_and_personal_service,sales_rep,NA,1,private,0,0,0,8,0,0,none_listed,Brad,white,m,2,0,0,0,4,0,0,0,0,1,0,low,0
1111,Chicago,business_and_personal_service,sales_rep,NA,1,private,0,0,0,5,0,0,none_listed,Leroy,black,m,4,1,0,1,5,0,1,1,0,0,1,high,0
1111,Chicago,business_and_personal_service,sales_rep,NA,1,private,0,0,0,9,0,0,none_listed,Neil,white,m,4,1,0,1,6,0,0,1,0,1,1,high,0
1112,Chicago,finance_insurance_real_estate,secretary,NA,1,,1,0,1,2,1,0,high_school_grad,Lakisha,black,f,4,1,0,0,4,1,1,0,0,1,0,low,0
1112,Chicago,finance_insurance_real_estate,secretary,NA,1,,1,0,1,2,1,0,high_school_grad,Latoya,black,f,4,1,0,1,5,1,0,1,0,1,1,high,0
1112,Chicago,finance_insurance_real_estate,secretary,NA,1,,1,0,1,2,1,0,high_school_grad,Meredith,white,f,4,1,0,1,4,1,0,0,0,0,0,low,0
1112,Chicago,finance_insurance_real_estate,secretary,NA,1,,1,0,1,2,1,0,high_school_grad,Sarah,white,f,4,1,0,0,5,1,1,1,0,1,1,high,0
1113,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Kristen,white,f,4,1,0,1,4,1,0,1,0,0,1,low,0
1114,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,1,0,0,1,0,none_listed,Latonya,black,f,4,1,1,0,6,0,1,1,0,1,1,high,0
1114,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,1,0,4,1,0,none_listed,Laurie,white,f,2,0,0,1,6,0,0,1,0,1,1,high,0
1113,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Sarah,white,f,4,1,0,1,7,1,1,0,0,0,1,high,0
1113,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Tamika,black,f,4,1,0,1,5,1,1,0,0,0,1,high,0
1113,Chicago,business_and_personal_service,secretary,NA,0,,1,0,0,some,1,0,none_listed,Tanisha,black,f,4,1,0,0,6,1,1,0,0,1,0,low,0
1115,Chicago,business_and_personal_service,sales_rep,0,1,private,1,0,0,2,1,0,none_listed,Allison,white,f,4,1,0,1,8,1,0,1,0,1,1,high,0
1115,Chicago,business_and_personal_service,sales_rep,0,1,private,1,0,0,2,1,0,none_listed,Kenya,black,f,4,1,0,0,3,1,1,1,0,1,1,high,0
1116,Chicago,other_service,sales_rep,1,1,public,1,0,0,3,0,0,none_listed,Meredith,white,f,2,0,0,1,6,0,0,1,0,0,1,high,0
1116,Chicago,other_service,sales_rep,1,1,public,1,0,0,3,0,0,none_listed,Tamika,black,f,3,0,0,1,6,1,0,1,0,0,1,high,0
1117,Chicago,other_service,retail_sales,0,1,private,1,0,0,10,1,0,none_listed,Anne,white,f,4,1,0,1,10,1,0,0,0,1,0,low,0
1117,Chicago,other_service,retail_sales,0,1,private,1,0,0,10,1,0,none_listed,Keisha,black,f,2,0,0,1,2,1,0,1,0,1,0,low,0
1117,Chicago,other_service,retail_sales,0,1,private,1,0,0,9,1,0,none_listed,Kristen,white,f,4,1,0,1,8,1,0,1,0,1,1,high,0
1117,Chicago,other_service,retail_sales,0,1,private,1,0,0,9,1,0,none_listed,Lakisha,black,f,3,0,0,1,4,1,0,1,0,0,1,high,0
1118,Chicago,other_service,supervisor,0,0,nonprofit,1,0,0,5,0,0,none_listed,Aisha,black,f,3,0,0,1,5,1,0,1,1,0,1,high,0
1118,Chicago,other_service,supervisor,0,0,nonprofit,1,0,0,5,0,0,none_listed,Allison,white,f,3,0,0,1,5,1,0,0,0,0,0,low,0
1119,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,2,0,0,none_listed,Carrie,white,f,2,0,0,0,5,0,0,0,0,1,0,low,0
1119,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,2,0,0,none_listed,Darnell,black,m,4,1,1,0,9,1,1,0,0,1,0,low,0
1118,Chicago,NA,supervisor,0,0,nonprofit,1,0,0,5,0,0,none_listed,Jill,white,f,3,0,0,0,5,1,1,1,0,1,1,high,0
1118,Chicago,other_service,supervisor,0,0,nonprofit,1,0,0,5,0,0,none_listed,Keisha,black,f,4,1,0,1,5,1,0,0,0,1,0,low,0
1120,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,6,1,0,none_listed,Allison,white,f,3,0,0,1,10,1,0,0,0,0,1,high,0
1121,Chicago,manufacturing,manager,0,0,private,1,0,0,3,1,0,none_listed,Brett,white,m,4,1,0,0,6,0,0,0,0,1,0,low,0
1120,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,9,1,0,none_listed,Emily,white,f,4,1,0,0,11,1,0,0,0,1,0,low,0
1120,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,2,1,0,none_listed,Latonya,black,f,4,1,0,1,6,1,0,0,0,1,0,low,0
1120,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,4,1,0,none_listed,Latoya,black,f,4,1,0,0,3,1,0,0,1,1,1,high,0
1121,Chicago,manufacturing,manager,0,0,private,1,0,0,3,1,0,none_listed,Tyrone,black,m,4,1,0,0,5,0,0,0,0,0,0,low,0
1123,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,8,0,0,none_listed,Geoffrey,white,m,4,1,0,1,5,0,0,1,0,0,1,high,0
1122,Chicago,finance_insurance_real_estate,secretary,0,1,public,1,0,0,4,1,0,none_listed,Jill,white,f,4,1,1,0,22,1,0,0,0,1,0,low,0
1122,Chicago,finance_insurance_real_estate,secretary,0,1,public,1,0,0,4,1,0,none_listed,Kenya,black,f,3,0,0,0,21,1,1,1,0,1,1,high,1
1122,Chicago,finance_insurance_real_estate,secretary,0,1,public,1,0,0,4,1,0,none_listed,Latonya,black,f,4,1,0,0,6,1,0,0,0,1,0,low,0
1122,Chicago,finance_insurance_real_estate,secretary,0,1,public,1,0,0,4,1,0,none_listed,Laurie,white,f,3,0,0,1,16,1,0,0,0,0,1,high,0
1123,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,10,0,0,none_listed,Rasheed,black,m,2,0,0,0,4,0,1,0,1,0,1,high,0
1124,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,1,1,0,none_listed,Anne,white,f,4,1,0,0,4,1,1,0,0,1,0,low,0
1124,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,1,1,0,none_listed,Ebony,black,f,4,1,0,1,4,1,0,0,0,1,0,low,0
1124,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,6,1,0,none_listed,Emily,white,f,3,0,0,1,3,1,1,1,1,0,1,high,0
1124,Chicago,wholesale_and_retail_trade,secretary,NA,1,,1,0,0,5,1,0,none_listed,Tanisha,black,f,4,1,0,1,5,1,1,1,0,0,1,high,0
1126,Chicago,finance_insurance_real_estate,sales_rep,NA,0,,1,0,1,some,0,0,some_college,Allison,white,f,3,0,0,0,3,0,1,1,0,1,1,high,0
1125,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Anne,white,f,4,1,0,1,6,1,0,0,0,1,0,low,0
1125,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Ebony,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
1125,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Emily,white,f,3,0,0,0,21,1,0,1,0,1,1,high,0
1126,Chicago,finance_insurance_real_estate,sales_rep,NA,0,,1,0,1,some,0,0,some_college,Kenya,black,f,4,1,1,1,9,1,1,1,0,0,1,high,0
1125,Chicago,finance_insurance_real_estate,supervisor,0,0,private,1,0,0,some,1,0,none_listed,Tanisha,black,f,3,0,0,1,3,1,0,1,1,0,1,high,0
1127,Chicago,other_service,supervisor,NA,0,,1,0,0,5,1,0,none_listed,Allison,white,f,4,1,0,1,11,1,0,0,0,0,1,high,0
1128,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,5,0,0,none_listed,Jamal,black,m,4,1,0,0,3,1,1,0,0,0,0,low,0
1128,Chicago,wholesale_and_retail_trade,retail_sales,0,0,private,0,0,0,0,0,0,none_listed,Jay,white,m,4,1,1,0,6,0,1,0,0,0,0,low,1
1127,Chicago,other_service,supervisor,NA,0,,1,0,0,5,1,0,none_listed,Keisha,black,f,4,1,0,0,11,1,1,1,0,1,1,high,0
1129,Chicago,finance_insurance_real_estate,manager,0,0,,1,0,0,some,0,0,none_listed,Brad,white,m,4,1,0,0,3,1,1,0,0,0,0,low,0
1129,Chicago,finance_insurance_real_estate,manager,0,0,,1,0,0,some,0,0,none_listed,Kareem,black,m,4,1,1,0,6,0,1,0,0,0,0,low,0
1130,Chicago,other_service,secretary,NA,0,private,1,0,0,5,1,0,none_listed,Carrie,white,f,4,1,0,1,4,1,0,0,0,1,0,low,0
1130,Chicago,other_service,secretary,NA,0,private,1,0,0,9,1,0,none_listed,Ebony,black,f,4,1,0,0,11,1,0,0,0,1,0,low,0
1130,Chicago,other_service,secretary,NA,0,private,1,0,0,7,1,0,none_listed,Latonya,black,f,4,1,0,0,7,1,1,0,1,1,1,high,0
1130,Chicago,other_service,secretary,NA,0,private,1,0,0,0,1,0,none_listed,Meredith,white,f,3,0,0,1,2,1,0,0,0,0,1,high,0
1131,Chicago,other_service,supervisor,NA,1,,1,0,0,7,0,1,none_listed,Anne,white,f,3,0,0,1,3,1,0,1,1,0,1,high,0
1131,Chicago,other_service,supervisor,NA,1,,1,0,0,1,0,1,none_listed,Latoya,black,f,4,1,0,1,4,1,0,0,0,1,0,low,0
1131,Chicago,other_service,supervisor,NA,1,,1,0,0,4,0,1,none_listed,Meredith,white,f,3,0,0,0,3,1,0,0,0,1,1,low,0
1132,Chicago,wholesale_and_retail_trade,retail_sales,NA,0,,0,0,0,7,0,0,none_listed,Meredith,white,f,4,1,0,0,6,0,0,0,0,1,0,low,0
1131,Chicago,other_service,supervisor,NA,1,,1,0,0,9,0,1,none_listed,Tamika,black,f,3,0,0,1,5,1,0,0,0,0,1,high,0
1132,Chicago,wholesale_and_retail_trade,retail_sales,NA,0,,0,0,0,9,0,0,none_listed,Tanisha,black,f,4,1,0,0,4,0,1,0,0,0,0,low,0
1133,Chicago,manufacturing,clerical,0,1,public,0,0,0,6,0,0,none_listed,Anne,white,f,4,1,0,0,11,1,0,0,0,1,0,low,0
1133,Chicago,manufacturing,clerical,0,1,public,0,0,0,7,0,0,none_listed,Ebony,black,f,3,0,0,1,11,1,0,1,0,1,1,high,0
1133,Chicago,manufacturing,clerical,0,1,public,0,0,0,6,0,0,none_listed,Kristen,white,f,3,0,0,1,3,1,0,1,1,0,1,high,0
1133,Chicago,manufacturing,clerical,0,1,public,0,0,0,2,0,0,none_listed,Tanisha,black,f,3,0,0,1,6,1,0,0,0,0,0,low,0
1134,Chicago,other_service,secretary,1,1,nonprofit,1,0,1,3,1,0,some_college,Allison,white,f,3,0,0,1,8,1,0,0,0,0,0,low,1
1135,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,0,0,some,0,0,none_listed,Brett,white,m,4,1,0,0,6,1,0,0,0,1,0,low,0
1134,Chicago,other_service,secretary,1,1,nonprofit,1,0,1,3,1,0,some_college,Ebony,black,f,3,0,0,1,5,1,0,1,0,0,1,high,0
1135,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,0,0,some,0,0,none_listed,Jay,white,m,3,0,0,0,7,0,0,0,1,1,1,high,0
1134,Chicago,other_service,secretary,1,1,nonprofit,1,0,1,3,1,0,some_college,Jill,white,f,4,1,0,1,10,1,1,0,0,0,1,high,0
1135,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,0,0,some,0,0,none_listed,Kareem,black,m,3,0,0,0,3,1,1,0,0,1,1,high,0
1134,Chicago,other_service,secretary,1,1,nonprofit,1,0,1,3,1,0,some_college,Kenya,black,f,4,1,0,1,11,1,0,0,0,1,0,low,0
1135,Chicago,wholesale_and_retail_trade,retail_sales,0,0,,1,0,0,some,0,0,none_listed,Latonya,black,f,3,0,1,0,7,0,0,0,0,1,0,low,0
1136,Chicago,other_service,supervisor,0,1,nonprofit,1,1,0,5,1,0,none_listed,Allison,white,f,3,0,0,0,21,1,1,1,0,1,1,high,1
1136,Chicago,other_service,supervisor,0,1,nonprofit,1,1,0,5,1,0,none_listed,Ebony,black,f,4,1,0,0,13,1,0,0,0,1,0,low,0
1136,Chicago,NA,supervisor,0,1,nonprofit,1,1,0,5,1,0,none_listed,Emily,white,f,4,1,0,1,11,1,0,0,0,0,0,low,0
1137,Chicago,wholesale_and_retail_trade,sales_rep,0,0,,1,0,0,0,0,0,none_listed,Geoffrey,white,m,4,1,0,1,20,1,1,0,0,1,1,high,0
1136,Chicago,,supervisor,0,1,nonprofit,1,1,0,5,1,0,none_listed,Latonya,black,f,3,0,0,1,10,1,0,1,1,0,1,high,0
1137,Chicago,wholesale_and_retail_trade,sales_rep,0,0,,1,0,0,1,0,0,none_listed,Leroy,black,m,4,1,0,1,10,1,1,0,0,1,1,high,0
1137,Chicago,wholesale_and_retail_trade,sales_rep,0,0,,1,0,0,3,0,0,none_listed,Todd,white,m,3,0,0,0,11,1,1,0,0,1,0,low,0
1137,Chicago,wholesale_and_retail_trade,sales_rep,0,0,,1,0,0,1,0,0,none_listed,Tremayne,black,m,4,1,0,0,9,1,1,0,1,1,0,low,0
188,Boston,finance_insurance_real_estate,retail_sales,0,1,public,1,1,0,some,0,0,none_listed,Aisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
150,Boston,business_and_personal_service,retail_sales,0,1,private,1,0,1,10,0,0,some_college,Aisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,1
188,Boston,finance_insurance_real_estate,retail_sales,0,1,public,1,1,0,some,0,0,none_listed,Anne,white,f,4,1,0,0,7,0,0,0,0,1,0,low,0
20,Boston,other_service,sales_rep,0,1,private,1,0,1,5,1,0,some_college,Brad,white,m,4,1,0,1,8,1,0,1,0,0,1,high,0
150,Boston,business_and_personal_service,retail_sales,0,1,private,1,0,1,5,0,0,some_college,Brad,white,m,4,1,0,1,8,1,0,1,0,0,1,high,1
150,Boston,business_and_personal_service,retail_sales,0,1,private,1,0,1,6,0,0,some_college,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
206,Boston,other_service,sales_rep,1,1,private,1,0,1,2,0,0,college,Carrie,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0
272,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,3,0,0,none_listed,Carrie,white,f,4,1,0,0,18,1,0,1,0,0,0,high,0
20,Boston,other_service,sales_rep,0,1,private,1,0,1,5,1,0,some_college,Darnell,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
104,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Ebony,black,f,4,1,0,0,10,1,0,1,0,1,1,high,0
128,Boston,other_service,sales_rep,NA,0,,0,0,0,4,0,0,none_listed,Ebony,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
20,Boston,other_service,sales_rep,0,1,private,1,0,1,5,1,0,some_college,Hakim,black,m,4,1,0,0,7,0,0,0,0,1,0,low,0
188,Boston,finance_insurance_real_estate,retail_sales,0,1,public,1,1,0,some,0,0,none_listed,Hakim,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
104,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Jay,white,m,4,1,0,1,8,1,0,0,0,0,0,low,0
128,Boston,other_service,sales_rep,NA,0,,0,0,0,6,0,0,none_listed,Jill,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0
272,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,3,0,0,none_listed,Kareem,black,m,4,1,0,0,8,1,0,0,0,0,0,low,0
104,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Keisha,black,f,4,1,0,1,8,0,0,0,0,0,0,low,0
206,Boston,other_service,sales_rep,1,1,private,1,0,1,2,0,0,college,Kenya,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
188,Boston,finance_insurance_real_estate,retail_sales,0,1,public,1,1,0,some,0,0,none_listed,Kristen,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
206,Boston,other_service,sales_rep,1,1,private,1,0,1,2,0,0,college,Lakisha,black,f,4,1,,0,7,0,0,0,0,1,0,low,0
206,Boston,other_service,sales_rep,1,1,private,1,0,1,2,0,0,college,Laurie,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
128,Boston,other_service,sales_rep,NA,0,,0,0,0,4,0,0,none_listed,Matthew,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
20,Boston,other_service,sales_rep,0,1,private,1,0,1,5,1,0,some_college,Meredith,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
128,Boston,other_service,sales_rep,NA,0,,0,0,0,2,0,0,none_listed,Rasheed,black,m,4,1,0,,6,1,0,0,0,0,0,low,0
150,Boston,business_and_personal_service,retail_sales,0,1,private,1,0,1,0,0,0,some_college,Tanisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
272,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,3,0,0,none_listed,Todd,white,m,4,1,0,0,26,0,0,0,0,0,0,low,0
104,Boston,wholesale_and_retail_trade,retail_sales,0,0,private,1,0,0,some,0,0,none_listed,Todd,white,m,4,1,0,0,,0,0,1,0,0,1,high,0
272,Boston,wholesale_and_retail_trade,manager,0,0,private,1,0,0,3,0,0,none_listed,Tyrone,black,m,4,1,0,1,14,1,1,1,0,0,0,high,0
43,Boston,business_and_personal_service,manager,NA,0,,0,0,0,10,0,0,none_listed,Anne,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
264,Boston,wholesale_and_retail_trade,manager,1,1,public,1,0,1,3,0,0,some_college,Anne,white,f,4,1,0,1,14,1,1,1,0,0,0,high,0
15,Boston,wholesale_and_retail_trade,manager,0,1,public,0,0,0,2,0,0,none_listed,Ebony,black,f,4,1,0,0,26,0,,0,0,0,0,low,0
264,Boston,wholesale_and_retail_trade,manager,1,1,public,1,0,1,3,0,0,some_college,Jill,white,f,4,1,0,0,26,0,0,,,0,0,low,0
264,Boston,wholesale_and_retail_trade,manager,1,1,public,1,0,1,3,0,0,some_college,Kenya,black,f,4,1,0,0,18,1,0,1,0,0,0,high,0
15,Boston,wholesale_and_retail_trade,manager,0,1,public,0,0,0,10,0,0,none_listed,Meredith,white,f,4,1,0,0,8,1,0,0,0,0,0,low,0
43,Boston,business_and_personal_service,manager,NA,0,,0,0,0,3,0,0,none_listed,Meredith,white,f,4,1,0,0,7,0,0,0,0,,0,low,0
264,Boston,wholesale_and_retail_trade,manager,1,1,public,1,0,1,3,0,0,some_college,Rasheed,black,m,4,1,0,0,8,1,0,0,0,0,0,low,0
15,Boston,wholesale_and_retail_trade,manager,0,1,public,0,0,0,0,0,0,none_listed,Rasheed,black,m,4,1,0,1,14,1,1,1,0,0,0,high,0
43,Boston,business_and_personal_service,manager,NA,0,,0,0,0,8,0,0,none_listed,Tamika,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
15,Boston,wholesale_and_retail_trade,manager,0,1,public,0,0,0,3,0,0,none_listed,Todd,white,m,4,1,0,0,18,1,0,1,0,0,0,high,0
43,Boston,,manager,NA,0,,0,0,0,5,0,0,none_listed,Tremayne,black,m,4,1,0,1,2,1,0,1,1,0,1,high,0
342,Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,5,0,0,none_listed,Aisha,black,f,4,1,0,1,2,1,0,1,1,0,1,high,0
342,Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,8,0,0,none_listed,Anne,white,f,4,1,0,1,8,1,0,1,0,0,1,high,0
342,Boston,business_and_personal_service,sales_rep,0,0,private,0,0,0,5,0,0,none_listed,Brendan,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
342,Boston,,sales_rep,0,0,private,0,0,0,10,0,0,none_listed,Leroy,black,m,4,1,0,1,6,1,0,0,0,0,0,low,0
16,Boston,transportation_communication,retail_sales,1,1,public,0,0,0,1,0,0,none_listed,Allison,white,f,4,1,0,0,10,1,0,1,0,1,1,high,0
16,Boston,transportation_communication,retail_sales,1,1,public,0,0,0,10,,0,none_listed,Geoffrey,white,m,4,1,0,1,8,1,0,0,0,0,0,low,0
16,Boston,transportation_communication,retail_sales,1,1,public,0,0,0,7,,0,none_listed,Hakim,black,m,4,1,0,1,8,0,0,0,0,0,0,low,0
16,Boston,transportation_communication,retail_sales,1,1,public,0,0,0,7,0,0,none_listed,Rasheed,black,m,4,1,0,0,8,0,0,1,0,0,1,high,0
343,Boston,other_service,retail_sales,NA,0,,0,0,0,4,0,0,none_listed,Anne,white,f,4,1,0,1,6,1,0,0,0,0,0,low,0
343,Boston,other_service,retail_sales,NA,0,,0,0,0,8,0,0,none_listed,Ebony,black,f,4,1,0,0,7,0,0,0,0,1,0,low,0
343,Boston,other_service,retail_sales,NA,0,,0,0,0,10,0,0,none_listed,Laurie,white,f,4,1,0,1,2,1,0,1,1,0,1,high,0
343,Boston,NA,retail_sales,NA,0,,0,0,0,0,0,0,none_listed,Tanisha,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
17,Boston,other_service,retail_sales,NA,0,,1,0,0,6,0,0,none_listed,Aisha,black,f,4,1,0,1,6,1,0,0,0,0,0,low,0
17,Boston,other_service,retail_sales,NA,0,,1,0,0,6,0,0,none_listed,Brendan,white,m,4,1,0,1,2,1,0,1,1,0,1,high,0
17,Boston,,retail_sales,NA,0,,1,0,0,2,0,0,none_listed,Neil,white,m,4,1,0,0,7,0,0,0,0,1,0,low,0
17,Boston,other_service,retail_sales,NA,0,,1,0,0,3,0,0,none_listed,Tamika,black,f,4,1,0,1,8,1,0,1,0,0,1,high,0
344,Boston,other_service,sales_rep,NA,0,,1,0,1,2,0,0,college,Brendan,white,m,4,1,0,0,10,1,0,1,0,1,1,high,0
344,Boston,other_service,sales_rep,NA,0,,1,0,1,2,0,0,college,Kenya,black,f,4,1,0,1,8,1,0,0,0,0,0,low,0
